finn_id,title,url,location,city,dealer_name,is_dealer,region,price_cleaned,year_cleaned,mileage_cleaned,battery_capacity_cleaned,effect_cleaned,range_km_cleaned,months_to_eu_cleaned,owners_cleaned,has_condition_issue,has_warranty,trim_level,first_seen_date,last_seen_date,status,car_make,car_model
451772474,Tesla Model 3,https://www.finn.no/mobility/item/451772474,Tjørvåg,Tjørvåg,,0.0,Annet,339532.0,2021.0,41000.0,76.0,498.0,580.0,9.766666666666667,1.0,0.0,1.0,Performance,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451899879,Tesla Model 3,https://www.finn.no/mobility/item/451899879,Hvam ∙ Rebil Salgshjelp,Hvam,Rebil Salgshjelp,1.0,Annet,319000.0,2024.0,35000.0,70.0,231.0,510.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
452343877,Tesla Model 3,https://www.finn.no/mobility/item/452343877,"Grong ∙ Otto Moe, Grong",Grong,"Otto Moe, Grong",1.0,Annet,409900.0,2024.0,26500.0,78.0,479.5,629.0,12.0,1.0,0.0,1.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451655559,Tesla Model 3,https://www.finn.no/mobility/item/451655559,Sarpsborg ∙ Gretland Bil AS,Sarpsborg,Gretland Bil AS,1.0,Østfold,198000.0,2021.0,109900.0,70.0,325.0,448.0,12.0,1.0,0.0,1.0,Standard Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451381713,Tesla Model 3,https://www.finn.no/mobility/item/451381713,Fredrikstad ∙ Bare Bil AS,Fredrikstad,Bare Bil AS,1.0,Østfold,199900.0,2019.0,100000.0,70.0,462.0,560.0,12.0,1.0,0.0,1.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
452328489,Tesla Model 3,https://www.finn.no/mobility/item/452328489,Billingstad ∙ FIRST AUTO AS,Billingstad,FIRST AUTO AS,1.0,Annet,399000.0,2024.0,38000.0,70.0,498.0,629.0,12.0,1.0,0.0,1.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451899604,Tesla Model 3,https://www.finn.no/mobility/item/451899604,Kokstad ∙ AutoSale AS,Kokstad,AutoSale AS,1.0,Vestland,419900.0,2024.0,18000.0,70.0,498.0,629.0,12.0,1.0,0.0,1.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
449888704,Tesla Model 3,https://www.finn.no/mobility/item/449888704,Nyborg,Nyborg,,0.0,Vestland,327505.0,2024.0,39276.0,58.0,283.0,513.0,31.3,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451108259,Tesla Model 3,https://www.finn.no/mobility/item/451108259,Drammen,Drammen,,0.0,Oslo/Akershus,204532.0,2019.0,106000.0,65.0,495.0,560.0,16.033333333333335,2.0,0.0,0.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451520560,Tesla Model 3,https://www.finn.no/mobility/item/451520560,Brårud,Brårud,,0.0,Annet,462505.0,2026.0,3500.0,75.0,498.0,660.0,45.833333333333336,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451652359,Tesla Model 3,https://www.finn.no/mobility/item/451652359,Oslo ∙ Rebil Salgshjelp,Oslo,Rebil Salgshjelp,1.0,Oslo/Akershus,479000.0,2024.0,16800.0,79.0,627.0,528.0,12.0,1.0,0.0,1.0,Performance,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
384157276,Tesla Model 3,https://www.finn.no/mobility/item/384157276,Skogsvåg,Skogsvåg,,0.0,Annet,244305.0,2021.0,89000.0,75.0,450.0,580.0,12.0,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451895648,Tesla Model 3,https://www.finn.no/mobility/item/451895648,Halden ∙ Biltrio AS,Halden,Biltrio AS,1.0,Østfold,359000.0,2023.0,47000.0,70.0,534.0,547.0,12.0,1.0,0.0,1.0,Performance,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451894747,Tesla Model 3,https://www.finn.no/mobility/item/451894747,Straume ∙ Lieco Auto AS,Straume,Lieco Auto AS,1.0,Vestland,459900.0,2025.0,8350.0,70.0,498.0,629.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451376885,Tesla Model 3,https://www.finn.no/mobility/item/451376885,Kløfta ∙ Autolease Bilsalg,Kløfta,Autolease Bilsalg,1.0,Annet,339000.0,2023.0,61127.0,70.0,366.0,560.0,12.0,1.0,0.0,1.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451973671,Tesla Model 3,https://www.finn.no/mobility/item/451973671,Råde ∙ GOLDEN CARS AS,Råde,GOLDEN CARS AS,1.0,Østfold,529505.0,2025.0,12000.0,75.0,627.0,571.0,41.63333333333333,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451647281,Tesla Model 3,https://www.finn.no/mobility/item/451647281,Kløfta ∙ Rebil,Kløfta,Rebil,1.0,Annet,199900.0,2019.0,92800.0,75.0,462.0,560.0,12.0,1.0,0.0,1.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
447870646,Tesla Model 3,https://www.finn.no/mobility/item/447870646,Hjellestad,Hjellestad,,0.0,Annet,289532.0,2022.0,44000.0,65.0,283.0,491.0,9.766666666666667,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451893247,Tesla Model 3,https://www.finn.no/mobility/item/451893247,Asker,Asker,,0.0,Oslo/Akershus,323532.0,2022.0,37840.0,70.0,498.0,602.0,25.0,1.0,0.0,0.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451962764,Tesla Model 3,https://www.finn.no/mobility/item/451962764,Stjørdal ∙ Stjørdal Autosalg AS,Stjørdal,Stjørdal Autosalg AS,1.0,Trøndelag,310000.0,2021.0,52000.0,70.0,513.0,567.0,12.0,1.0,0.0,1.0,Performance,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451357552,Tesla Model 3,https://www.finn.no/mobility/item/451357552,Indre Arna ∙ Oddvar Bjelde & Co AS,Indre Arna,Oddvar Bjelde & Co AS,1.0,Vestland,238800.0,2019.0,65700.0,65.0,490.0,560.0,12.7,1.0,0.0,1.0,Performance,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451621956,Tesla Model 3,https://www.finn.no/mobility/item/451621956,Drøbak ∙ BROM CONSULTING AS,Drøbak,BROM CONSULTING AS,1.0,Annet,219900.0,2019.0,89000.0,70.0,462.0,560.0,12.0,1.0,0.0,1.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451855109,Tesla Model 3,https://www.finn.no/mobility/item/451855109,Skjeberg,Skjeberg,,0.0,Annet,337505.0,2024.0,29500.0,60.0,283.0,513.0,30.9,2.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
350823641,Tesla Model 3,https://www.finn.no/mobility/item/350823641,Bodø,Bodø,,0.0,Nord-Norge,187305.0,2019.0,113000.0,65.0,476.0,560.0,-9.966666666666669,4.0,0.0,0.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451345677,Tesla Model 3,https://www.finn.no/mobility/item/451345677,Porsgrunn ∙ Antonsen Auto,Porsgrunn,Antonsen Auto,1.0,Vestfold/Telemark,264532.0,2019.0,34000.0,70.0,476.0,560.0,12.0,1.0,0.0,1.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
403509606,Tesla Model 3,https://www.finn.no/mobility/item/403509606,Fjell,Fjell,,0.0,Annet,224532.0,2022.0,83000.0,65.0,325.0,491.0,24.666666666666668,1.0,0.0,1.0,Standard Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451602109,Tesla Model 3,https://www.finn.no/mobility/item/451602109,Kleppe ∙ AVETTI MOTOR AS,Kleppe,AVETTI MOTOR AS,1.0,Rogaland,188000.0,2019.0,134000.0,70.0,476.0,560.0,12.0,1.0,0.0,1.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451333176,Tesla Model 3,https://www.finn.no/mobility/item/451333176,Sogndal ∙ AUTOHUSET SOGN AS,Sogndal,AUTOHUSET SOGN AS,1.0,Annet,249000.0,2019.0,62000.0,70.0,462.0,560.0,12.0,1.0,0.0,0.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451336513,Tesla Model 3,https://www.finn.no/mobility/item/451336513,Sandnes ∙ Forus Bil AS,Sandnes,Forus Bil AS,1.0,Rogaland,179000.0,2019.0,137700.0,70.0,306.0,409.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451856111,Tesla Model 3,https://www.finn.no/mobility/item/451856111,Askim ∙ KSL AUTO AS,Askim,KSL AUTO AS,1.0,Østfold,399000.0,2024.0,26000.0,70.0,498.0,629.0,12.0,1.0,0.0,1.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451572020,Tesla Model 3,https://www.finn.no/mobility/item/451572020,Glomfjord,Glomfjord,,0.0,Annet,214532.0,2021.0,94382.0,65.0,325.0,448.0,19.2,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451566902,Tesla Model 3,https://www.finn.no/mobility/item/451566902,Kleppestø ∙ Devo Bil AS,Kleppestø,Devo Bil AS,1.0,Vestland,229900.0,2021.0,134962.0,75.0,498.0,580.0,21.666666666666668,1.0,0.0,0.0,Performance,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450309088,Tesla Model 3,https://www.finn.no/mobility/item/450309088,Hønefoss ∙ RøhneSelmer AS avd. Hønefoss,Hønefoss,RøhneSelmer AS avd. Hønefoss,1.0,Vestland,309900.0,2023.0,28983.0,60.0,282.0,491.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450763498,Tesla Model 3,https://www.finn.no/mobility/item/450763498,Lysaker,Lysaker,,0.0,Annet,190000.0,2019.0,124000.0,65.0,476.0,560.0,18.33333333333333,1.0,0.0,1.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451814948,Tesla Model 3,https://www.finn.no/mobility/item/451814948,Lillehammer ∙ Sulland Bilsenter Lillehammer,Lillehammer,Sulland Bilsenter Lillehammer,1.0,Annet,369500.0,2023.0,64050.0,76.0,497.0,602.0,12.0,1.0,0.0,1.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451813992,Tesla Model 3,https://www.finn.no/mobility/item/451813992,Storsteinnes,Storsteinnes,,0.0,Annet,219532.0,2020.0,119000.0,65.0,346.0,560.0,25.066666666666663,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451321045,Tesla Model 3,https://www.finn.no/mobility/item/451321045,Oslo,Oslo,,0.0,Oslo/Akershus,432505.0,2024.0,20520.0,75.0,498.0,629.0,30.7,1.0,0.0,1.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451802402,Tesla Model 3,https://www.finn.no/mobility/item/451802402,Trondheim,Trondheim,,0.0,Trøndelag,244532.0,2022.0,66000.0,65.0,283.0,491.0,3.8333333333333335,1.0,0.0,0.0,Standard Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451801925,Tesla Model 3,https://www.finn.no/mobility/item/451801925,Kokstad ∙ PM Motor AS,Kokstad,PM Motor AS,1.0,Vestland,235000.0,2021.0,55300.0,65.0,325.0,448.0,16.066666666666666,5.0,0.0,1.0,Standard Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451795416,Tesla Model 3,https://www.finn.no/mobility/item/451795416,Åkrehamn ∙ Motorhead Auto AS,Åkrehamn,Motorhead Auto AS,1.0,Rogaland,249000.0,2019.0,74600.0,75.0,490.0,530.0,12.0,1.0,0.0,1.0,Performance,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
380120538,Tesla Model 3,https://www.finn.no/mobility/item/380120538,Ski,Ski,,0.0,Oslo/Akershus,203305.0,2019.0,130500.0,75.0,513.0,530.0,-1.2333333333333334,3.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451313205,Tesla Model 3,https://www.finn.no/mobility/item/451313205,Lørenskog ∙ Car4Sale AS,Lørenskog,Car4Sale AS,1.0,Oslo/Akershus,245000.0,2019.0,63000.0,70.0,489.0,530.0,12.0,1.0,0.0,0.0,Performance,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450861452,Tesla Model 3,https://www.finn.no/mobility/item/450861452,Gressvik ∙ Fredrikstad Bil AS,Gressvik,Fredrikstad Bil AS,1.0,Østfold,369900.0,2022.0,23800.0,70.0,498.0,602.0,12.0,1.0,0.0,1.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
425245484,Tesla Model 3,https://www.finn.no/mobility/item/425245484,Stavanger,Stavanger,,0.0,Rogaland,229434.0,2021.0,112000.0,65.0,346.0,580.0,9.433333333333334,2.0,0.0,0.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
418328028,Tesla Model 3,https://www.finn.no/mobility/item/418328028,Vikeså,Vikeså,,0.0,Annet,235000.0,2021.0,97751.0,65.0,325.0,448.0,18.266666666666666,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
309545334,Tesla Model 3,https://www.finn.no/mobility/item/309545334,Voss,Voss,,0.0,Vestland,224147.0,2019.0,103000.0,79.0,476.0,567.0,12.633333333333333,4.0,0.0,0.0,Performance,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451269530,Tesla Model 3,https://www.finn.no/mobility/item/451269530,Bønes,Bønes,,0.0,Vestland,194532.0,2020.0,67187.0,65.0,306.0,409.0,6.5,1.0,0.0,0.0,Standard Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450806351,Tesla Model 3,https://www.finn.no/mobility/item/450806351,Algarheim ∙ Pitstop Bilsalg Ny AS,Algarheim,Pitstop Bilsalg Ny AS,1.0,Annet,198982.0,2019.0,89000.0,70.0,462.0,560.0,12.0,1.0,0.0,1.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
435807334,Tesla Model 3,https://www.finn.no/mobility/item/435807334,Sjetnemarka,Sjetnemarka,,0.0,Annet,206434.0,2021.0,91086.0,65.0,325.0,448.0,15.666666666666666,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450833836,Tesla Model 3,https://www.finn.no/mobility/item/450833836,Fredrikstad ∙ Grandahl Bil AS avd. Fredrikstad,Fredrikstad,Grandahl Bil AS avd. Fredrikstad,1.0,Østfold,225000.0,2020.0,99900.0,70.0,283.0,409.0,12.0,1.0,0.0,0.0,Standard Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451153242,Tesla Model 3,https://www.finn.no/mobility/item/451153242,Oslo,Oslo,,0.0,Oslo/Akershus,219999.0,2019.0,85126.0,65.0,476.0,560.0,21.633333333333333,2.0,0.0,0.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450804589,Tesla Model 3,https://www.finn.no/mobility/item/450804589,Algarheim ∙ Pitstop Bilsalg Ny AS,Algarheim,Pitstop Bilsalg Ny AS,1.0,Annet,198982.0,2019.0,89000.0,70.0,462.0,560.0,12.0,1.0,0.0,1.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451133928,Tesla Model 3,https://www.finn.no/mobility/item/451133928,Gjerdrum ∙ AUTOVIVA AS,Gjerdrum,AUTOVIVA AS,1.0,Annet,379900.0,2023.0,23800.0,70.0,498.0,602.0,12.0,1.0,0.0,1.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451128817,Tesla Model 3,https://www.finn.no/mobility/item/451128817,Hamar,Hamar,,0.0,Annet,269532.0,2021.0,95000.0,65.0,450.0,530.0,9.666666666666666,3.0,0.0,0.0,Performance,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451073432,Tesla Model 3,https://www.finn.no/mobility/item/451073432,Fornebu ∙ Future Cars AS,Fornebu,Future Cars AS,1.0,Annet,299900.0,2022.0,76808.0,75.0,498.0,602.0,12.0,1.0,0.0,1.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450795566,Tesla Model 3,https://www.finn.no/mobility/item/450795566,Algarheim ∙ Pitstop Bilsalg Ny AS,Algarheim,Pitstop Bilsalg Ny AS,1.0,Annet,198982.0,2019.0,91000.0,70.0,476.0,560.0,12.0,1.0,0.0,1.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
445512812,Tesla Model 3,https://www.finn.no/mobility/item/445512812,Oslo,Oslo,,0.0,Oslo/Akershus,456505.0,2026.0,2700.0,75.0,498.0,660.0,45.5,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450770320,Tesla Model 3,https://www.finn.no/mobility/item/450770320,Tynset ∙ A L Auto AS,Tynset,A L Auto AS,1.0,Annet,199900.0,2019.0,88200.0,70.0,462.0,530.0,12.0,1.0,0.0,0.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451064916,Tesla Model 3,https://www.finn.no/mobility/item/451064916,Tolvsrød,Tolvsrød,,0.0,Vestfold/Telemark,274532.0,2021.0,57000.0,70.0,498.0,614.0,19.03333333333333,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
451053233,Tesla Model 3,https://www.finn.no/mobility/item/451053233,Oslo ∙ M.K AUTO AS,Oslo,M.K AUTO AS,1.0,Oslo/Akershus,239532.0,2021.0,100000.0,70.0,498.0,614.0,12.0,1.0,0.0,1.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450755116,Tesla Model 3,https://www.finn.no/mobility/item/450755116,Oslo,Oslo,,0.0,Oslo/Akershus,259000.0,2021.0,80000.0,65.0,346.0,560.0,10.366666666666667,2.0,0.0,0.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
446202653,Tesla Model 3,https://www.finn.no/mobility/item/446202653,Oslo,Oslo,,0.0,Oslo/Akershus,417505.0,2024.0,16500.0,75.0,498.0,629.0,27.766666666666666,1.0,0.0,0.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450756875,Tesla Model 3,https://www.finn.no/mobility/item/450756875,Hønefoss ∙ Strømmen Bilformidling AS,Hønefoss,Strømmen Bilformidling AS,1.0,Vestland,359000.0,2022.0,49000.0,70.0,479.5,547.0,12.0,1.0,0.0,1.0,Performance,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450750445,Tesla Model 3,https://www.finn.no/mobility/item/450750445,Arendal ∙ BILAGENT AS,Arendal,BILAGENT AS,1.0,Sørlandet,259900.0,2020.0,112000.0,70.0,513.0,530.0,12.0,1.0,0.0,0.0,Performance,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450994627,Tesla Model 3,https://www.finn.no/mobility/item/450994627,Trondheim,Trondheim,,0.0,Trøndelag,144532.0,2020.0,224800.0,70.0,491.0,560.0,18.73333333333333,1.0,0.0,0.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450743931,Tesla Model 3,https://www.finn.no/mobility/item/450743931,Stavanger ∙ Auksjonen.No AS,Stavanger,Auksjonen.No AS,1.0,Rogaland,181434.0,2019.0,88100.0,70.0,306.0,560.0,12.0,1.0,0.0,0.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
264206183,Tesla Model 3,https://www.finn.no/mobility/item/264206183,Haslum,Haslum,,0.0,Annet,259532.0,2021.0,41500.0,65.0,325.0,448.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450734642,Tesla Model 3,https://www.finn.no/mobility/item/450734642,Trondheim ∙ BILGALLERIET AS,Trondheim,BILGALLERIET AS,1.0,Trøndelag,269990.0,2023.0,53500.0,70.0,283.0,491.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450935096,Tesla Model 3,https://www.finn.no/mobility/item/450935096,Sortland ∙ Rebil Salgshjelp,Sortland,Rebil Salgshjelp,1.0,Annet,406505.0,2024.0,21000.0,70.0,498.0,629.0,12.0,1.0,0.0,1.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450944923,Tesla Model 3,https://www.finn.no/mobility/item/450944923,Moss ∙ Exotic Motors,Moss,Exotic Motors,1.0,Østfold,355000.0,2023.0,66000.0,75.0,498.0,602.0,12.0,1.0,0.0,1.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450926514,Tesla Model 3,https://www.finn.no/mobility/item/450926514,Råholt ∙ OSLO BIL AUTO AVD RÅHOLT,Råholt,OSLO BIL AUTO AVD RÅHOLT,1.0,Annet,199800.0,2019.0,108332.0,70.0,491.0,560.0,12.0,1.0,0.0,0.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450734587,Tesla Model 3,https://www.finn.no/mobility/item/450734587,Avaldsnes ∙ UTVIK AUTOSALG AS,Avaldsnes,UTVIK AUTOSALG AS,1.0,Rogaland,255000.0,2019.0,86508.0,75.0,513.0,530.0,12.0,2.0,0.0,1.0,Performance,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450733305,Tesla Model 3,https://www.finn.no/mobility/item/450733305,Straume ∙ Tesla Motors Norway AS,Straume,Tesla Motors Norway AS,1.0,Vestland,205500.0,2020.0,52320.0,50.0,362.0,333.0,24.33333333333333,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450939061,Tesla Model 3,https://www.finn.no/mobility/item/450939061,Tiller ∙ BimmerSalg,Tiller,BimmerSalg,1.0,Annet,259000.0,2021.0,87000.0,70.0,498.0,580.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450718935,Tesla Model 3,https://www.finn.no/mobility/item/450718935,Trollåsen ∙ Follo Bil & Deler AS,Trollåsen,Follo Bil & Deler AS,1.0,Annet,335000.0,2023.0,48600.0,70.0,498.0,602.0,10.033333333333331,1.0,0.0,0.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450918934,Tesla Model 3,https://www.finn.no/mobility/item/450918934,Skien,Skien,,0.0,Vestfold/Telemark,264531.0,2022.0,65000.0,65.0,283.0,491.0,6.3,2.0,0.0,1.0,Standard Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450721561,Tesla Model 3,https://www.finn.no/mobility/item/450721561,Straume ∙ Tesla Motors Norway AS,Straume,Tesla Motors Norway AS,1.0,Vestland,272300.0,2020.0,42037.0,65.0,346.0,560.0,6.266666666666667,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450715986,Tesla Model 3,https://www.finn.no/mobility/item/450715986,Straume ∙ Tesla Motors Norway AS,Straume,Tesla Motors Norway AS,1.0,Vestland,263500.0,2020.0,72818.0,74.0,450.0,530.0,23.133333333333333,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
449618867,Tesla Model 3,https://www.finn.no/mobility/item/449618867,Kristiansand S,Kristiansand S,,0.0,Sørlandet,194532.0,2019.0,121500.0,65.0,476.0,560.0,15.8,3.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450914328,Tesla Model 3,https://www.finn.no/mobility/item/450914328,Sarpsborg ∙ Gretland Bil AS,Sarpsborg,Gretland Bil AS,1.0,Østfold,205000.0,2020.0,68500.0,70.0,283.0,409.0,12.0,1.0,0.0,1.0,Standard Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450690665,Tesla Model 3,https://www.finn.no/mobility/item/450690665,Kløfta ∙ Romerike Autohus AS,Kløfta,Romerike Autohus AS,1.0,Annet,238000.0,2020.0,76000.0,70.0,498.0,560.0,12.0,1.0,0.0,0.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
444786335,Tesla Model 3,https://www.finn.no/mobility/item/444786335,Oslo,Oslo,,0.0,Oslo/Akershus,179532.0,2019.0,138000.0,65.0,476.0,560.0,16.166666666666668,4.0,0.0,0.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450648850,Tesla Model 3,https://www.finn.no/mobility/item/450648850,Kautokeino,Kautokeino,,0.0,Annet,349000.0,2021.0,85221.0,76.0,522.0,567.0,18.433333333333334,2.0,0.0,0.0,Performance,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450871062,Tesla Model 3,https://www.finn.no/mobility/item/450871062,Sarpsborg ∙ Gretland Bil AS,Sarpsborg,Gretland Bil AS,1.0,Østfold,374000.0,2024.0,76200.0,70.0,498.0,629.0,12.0,1.0,0.0,1.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450672230,Tesla Model 3,https://www.finn.no/mobility/item/450672230,Porsgrunn ∙ ELDORSEN AUTO AS,Porsgrunn,ELDORSEN AUTO AS,1.0,Vestfold/Telemark,199900.0,2019.0,110000.0,70.0,490.0,530.0,12.0,1.0,0.0,0.0,Performance,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450867841,Tesla Model 3,https://www.finn.no/mobility/item/450867841,Oslo ∙ FHM AUTOSPORT AS,Oslo,FHM AUTOSPORT AS,1.0,Oslo/Akershus,259000.0,2020.0,99500.0,70.0,498.0,580.0,12.0,1.0,0.0,0.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450668186,Tesla Model 3,https://www.finn.no/mobility/item/450668186,Haugesund,Haugesund,,0.0,Rogaland,234532.0,2021.0,49000.0,65.0,325.0,448.0,20.83333333333333,2.0,0.0,1.0,Standard Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450660819,Tesla Model 3,https://www.finn.no/mobility/item/450660819,Sandsli,Sandsli,,0.0,Annet,349505.0,2024.0,15750.0,58.0,283.0,513.0,28.1,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450599255,Tesla Model 3,https://www.finn.no/mobility/item/450599255,Sandnes ∙ ELBILHALLEN AS,Sandnes,ELBILHALLEN AS,1.0,Rogaland,249000.0,2020.0,81650.0,75.0,498.0,560.0,12.0,1.0,0.0,1.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450589122,Tesla Model 3,https://www.finn.no/mobility/item/450589122,Sandvika ∙ Car4Sale AS,Sandvika,Car4Sale AS,1.0,Annet,285000.0,2021.0,54000.0,75.0,498.0,614.0,12.0,1.0,0.0,1.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450576265,Tesla Model 3,https://www.finn.no/mobility/item/450576265,Sandnes ∙ SANDESTEEN BIL AS,Sandnes,SANDESTEEN BIL AS,1.0,Rogaland,258000.0,2021.0,19890.0,70.0,325.0,448.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
450570039,Tesla Model 3,https://www.finn.no/mobility/item/450570039,Sofiemyr ∙ Bilzentrum AS,Sofiemyr,Bilzentrum AS,1.0,Annet,184532.0,2019.0,142000.0,65.0,476.0,560.0,12.0,1.0,0.0,1.0,Long Range,2026-03-03,2026-03-03,Aktiv,Tesla,Model 3
