finn_id,title,url,location,city,dealer_name,is_dealer,region,price_cleaned,year_cleaned,mileage_cleaned,battery_capacity_cleaned,effect_cleaned,range_km_cleaned,months_to_eu_cleaned,owners_cleaned,has_condition_issue,has_warranty,trim_level,first_seen_date
444774061,Nissan Leaf,https://www.finn.no/mobility/item/444774061,Haugesund ∙ Bilsenteret Haugesund AS,Haugesund,Bilsenteret Haugesund AS,1,Rogaland,179000.0,2020,41800.0,40.0,150.0,275.0,12.0,1.0,0,0.0,Ukjent,2026-03-03
444768160,Nissan Leaf,https://www.finn.no/mobility/item/444768160,Stavanger ∙ UNIBIL AS avd. Stavanger,Stavanger,UNIBIL AS avd. Stavanger,1,Rogaland,65000.0,2015,79600.0,40.0,109.0,270.0,12.0,2.0,0,0.0,Ukjent,2026-03-03
442967514,Nissan Leaf,https://www.finn.no/mobility/item/442967514,Stavanger ∙ MOTRUM AS,Stavanger,MOTRUM AS,1,Rogaland,229000.0,2023,35000.0,40.0,150.0,278.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
441335378,Nissan Leaf,https://www.finn.no/mobility/item/441335378,Sandnes ∙ BILTEKNIKK 1 AS,Sandnes,BILTEKNIKK 1 AS,1,Rogaland,169000.0,2021,51504.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
441193877,Nissan Leaf,https://www.finn.no/mobility/item/441193877,Sandnes ∙ BILTEKNIKK 1 AS,Sandnes,BILTEKNIKK 1 AS,1,Rogaland,149000.0,2020,52787.0,40.0,150.0,270.0,12.0,1.0,0,1.0,Ukjent,2026-03-03
440209748,Nissan Leaf,https://www.finn.no/mobility/item/440209748,Lye ∙ Rebil Salgshjelp,Lye,Rebil Salgshjelp,1,Rogaland,35000.0,2017,86097.0,52.0,109.0,150.0,12.0,2.0,0,0.0,Ukjent,2026-03-03
439919966,Nissan Leaf,https://www.finn.no/mobility/item/439919966,Kleppe ∙ Kyvik Auto AS,Kleppe,Kyvik Auto AS,1,Rogaland,89000.0,2017,90000.0,40.0,41.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
433262112,Nissan Leaf,https://www.finn.no/mobility/item/433262112,Stavanger ∙ MOTRUM AS,Stavanger,MOTRUM AS,1,Rogaland,129000.0,2018,145000.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
447367524,Nissan Leaf,https://www.finn.no/mobility/item/447367524,Sarpsborg ∙ Brennes Auto AS,Sarpsborg,Brennes Auto AS,1,Østfold,199900.0,2021,58500.0,62.0,218.0,384.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
450878906,Nissan Leaf,https://www.finn.no/mobility/item/450878906,Sarpsborg ∙ Brennes Auto AS,Sarpsborg,Brennes Auto AS,1,Østfold,136900.0,2020,100854.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
450756656,Nissan Leaf,https://www.finn.no/mobility/item/450756656,Moss ∙ Exotic Motors,Moss,Exotic Motors,1,Østfold,179990.0,2021,72000.0,62.0,218.0,385.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
450764587,Nissan Leaf,https://www.finn.no/mobility/item/450764587,Fredrikstad ∙ Bare Bil AS,Fredrikstad,Bare Bil AS,1,Østfold,139900.0,2019,125600.0,62.0,218.0,385.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
453491655,Nissan Leaf,https://www.finn.no/mobility/item/453491655,Halden,Halden,,0,Østfold,123532.0,2019,95000.0,40.0,150.0,270.0,12.0,2.0,0,0.0,Ukjent,2026-03-03
453456722,Nissan Leaf,https://www.finn.no/mobility/item/453456722,Askim ∙ Auksjonen.No AS,Askim,Auksjonen.No AS,1,Østfold,41942.0,2014,82000.0,40.0,109.0,270.0,12.0,2.0,0,0.0,Ukjent,2026-03-03
450283464,Nissan Leaf,https://www.finn.no/mobility/item/450283464,Rolvsøy ∙ Bilhagen Fredrikstad AS,Rolvsøy,Bilhagen Fredrikstad AS,1,Østfold,65000.0,2016,110360.0,40.0,109.0,270.0,12.0,2.0,0,0.0,Ukjent,2026-03-03
447361315,Nissan Leaf,https://www.finn.no/mobility/item/447361315,Sarpsborg ∙ Brennes Auto AS,Sarpsborg,Brennes Auto AS,1,Østfold,169900.0,2020,81812.0,62.0,218.0,385.0,12.0,1.0,0,1.0,Ukjent,2026-03-03
450646867,Nissan Leaf,https://www.finn.no/mobility/item/450646867,Sarpsborg ∙ Grandahl Bil AS avd. Sarpsborg,Sarpsborg,Grandahl Bil AS avd. Sarpsborg,1,Østfold,199000.0,2021,79000.0,62.0,218.0,385.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
441567140,Nissan Leaf,https://www.finn.no/mobility/item/441567140,Råde ∙ Bilbutikk1 AS | Selected,Råde,Bilbutikk1 AS | Selected,1,Østfold,179000.0,2021,106100.0,40.0,218.0,385.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
450256116,Nissan Leaf,https://www.finn.no/mobility/item/450256116,Sarpsborg ∙ WEBERG AUTO AS,Sarpsborg,WEBERG AUTO AS,1,Østfold,199900.0,2020,40000.0,40.0,218.0,385.0,12.0,2.0,0,0.0,Ukjent,2026-03-03
453359248,Nissan Leaf,https://www.finn.no/mobility/item/453359248,Rakkestad,Rakkestad,,0,Østfold,123532.0,2019,103974.0,40.0,150.0,270.0,11.566666666666666,2.0,0,0.0,Ukjent,2026-03-03
447297338,Nissan Leaf,https://www.finn.no/mobility/item/447297338,Sarpsborg ∙ Brennes Auto AS,Sarpsborg,Brennes Auto AS,1,Østfold,129000.0,2020,125000.0,40.0,150.0,270.0,12.0,1.0,0,1.0,Ukjent,2026-03-03
441182979,Nissan Leaf,https://www.finn.no/mobility/item/441182979,Sarpsborg ∙ Brennes Auto AS,Sarpsborg,Brennes Auto AS,1,Østfold,135900.0,2019,72000.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
441171216,Nissan Leaf,https://www.finn.no/mobility/item/441171216,Kråkerøy ∙ Japan Auto AS,Kråkerøy,Japan Auto AS,1,Østfold,52000.0,2016,84895.0,24.0,109.0,160.0,8.0,2.0,0,1.0,Ukjent,2026-03-03
453434634,Nissan Leaf,https://www.finn.no/mobility/item/453434634,Askim ∙ Auksjonen.No AS,Askim,Auksjonen.No AS,1,Østfold,34532.0,2015,176000.0,40.0,109.0,270.0,12.0,2.0,0,0.0,Ukjent,2026-03-03
449810986,Nissan Leaf,https://www.finn.no/mobility/item/449810986,Sarpsborg ∙ Sørlie Bil AS,Sarpsborg,Sørlie Bil AS,1,Østfold,65000.0,2017,81000.0,40.0,109.0,250.0,12.0,1.0,0,1.0,Ukjent,2026-03-03
450042979,Nissan Leaf,https://www.finn.no/mobility/item/450042979,Sarpsborg,Sarpsborg,,0,Østfold,38000.0,2012,134000.0,40.0,109.0,270.0,23.33333333333333,2.0,0,0.0,Ukjent,2026-03-03
453382487,Nissan Leaf,https://www.finn.no/mobility/item/453382487,Våler i Østfold ∙ Autonord AS,Våler i Østfold,Autonord AS,1,Østfold,219000.0,2023,69900.0,59.0,218.0,385.0,10.033333333333331,2.0,0,1.0,Ukjent,2026-03-03
440394157,Nissan Leaf,https://www.finn.no/mobility/item/440394157,Kråkerøy ∙ Japan Auto AS,Kråkerøy,Japan Auto AS,1,Østfold,62000.0,2016,114861.0,30.0,109.0,190.0,9.033333333333331,6.0,0,1.0,Ukjent,2026-03-03
447232432,Nissan Leaf,https://www.finn.no/mobility/item/447232432,Sarpsborg ∙ Grandahl Bil AS avd. Sarpsborg,Sarpsborg,Grandahl Bil AS avd. Sarpsborg,1,Østfold,168000.0,2018,17000.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
437703882,Nissan Leaf,https://www.finn.no/mobility/item/437703882,Sarpsborg,Sarpsborg,,0,Østfold,120000.0,2018,99000.0,40.0,150.0,270.0,18.2,2.0,0,1.0,Ukjent,2026-03-03
452977838,Nissan Leaf,https://www.finn.no/mobility/item/452977838,Halden,Halden,,0,Østfold,84032.0,2017,90000.0,30.0,109.0,250.0,12.233333333333333,2.0,0,0.0,Ukjent,2026-03-03
447080303,Nissan Leaf,https://www.finn.no/mobility/item/447080303,Mysen ∙ BILER ZDRAVKOVIC,Mysen,BILER ZDRAVKOVIC,1,Østfold,25000.0,2015,198000.0,24.0,109.0,270.0,10.666666666666666,2.0,0,0.0,Ukjent,2026-03-03
447061053,Nissan Leaf,https://www.finn.no/mobility/item/447061053,Rolvsøy ∙ Hvaler Bruktbil AS,Rolvsøy,Hvaler Bruktbil AS,1,Østfold,64900.0,2015,137698.0,40.0,150.0,120.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
446813539,Nissan Leaf,https://www.finn.no/mobility/item/446813539,Fredrikstad,Fredrikstad,,0,Østfold,139900.0,2018,56500.0,40.0,150.0,270.0,25.266666666666666,2.0,0,1.0,Ukjent,2026-03-03
439520752,Nissan Leaf,https://www.finn.no/mobility/item/439520752,Fredrikstad ∙ AUTOSAFE AS,Fredrikstad,AUTOSAFE AS,1,Østfold,39900.0,2012,102000.0,40.0,109.0,270.0,12.0,2.0,0,0.0,Ukjent,2026-03-03
350481760,Nissan Leaf,https://www.finn.no/mobility/item/350481760,Moss,Moss,,0,Østfold,232129.0,2023,45800.0,62.0,150.0,385.0,12.0,1.0,0,1.0,Ukjent,2026-03-03
439021077,Nissan Leaf,https://www.finn.no/mobility/item/439021077,Moss ∙ Dahles Auto Moss AS,Moss,Dahles Auto Moss AS,1,Østfold,129900.0,2019,65000.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
449498743,Nissan Leaf,https://www.finn.no/mobility/item/449498743,Sarpsborg ∙ Brennes Auto AS,Sarpsborg,Brennes Auto AS,1,Østfold,149900.0,2020,82000.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
438823280,Nissan Leaf,https://www.finn.no/mobility/item/438823280,Sarpsborg ∙ Brennes Auto AS,Sarpsborg,Brennes Auto AS,1,Østfold,199900.0,2022,43900.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
446858444,Nissan Leaf,https://www.finn.no/mobility/item/446858444,Fredrikstad ∙ Sam Bruktbiler Sharafani,Fredrikstad,Sam Bruktbiler Sharafani,1,Østfold,39900.0,2016,151000.0,30.0,109.0,270.0,23.866666666666667,2.0,0,0.0,Ukjent,2026-03-03
452957750,Nissan Leaf,https://www.finn.no/mobility/item/452957750,Moss ∙ Brennes Auto Moss AS,Moss,Brennes Auto Moss AS,1,Østfold,195000.0,2022,20600.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
438259885,Nissan Leaf,https://www.finn.no/mobility/item/438259885,Rolvsøy ∙ ROLVSØY BILSALG,Rolvsøy,ROLVSØY BILSALG,1,Østfold,44000.0,2015,137500.0,40.0,109.0,270.0,12.0,2.0,0,0.0,Ukjent,2026-03-03
437073826,Nissan Leaf,https://www.finn.no/mobility/item/437073826,Fredrikstad ∙ Grandahl Bil AS avd. Fredrikstad,Fredrikstad,Grandahl Bil AS avd. Fredrikstad,1,Østfold,54000.0,2013,163800.0,40.0,109.0,270.0,12.0,2.0,0,0.0,Ukjent,2026-03-03
449483776,Nissan Leaf,https://www.finn.no/mobility/item/449483776,Fredrikstad ∙ Grandahl Bil AS avd. Fredrikstad,Fredrikstad,Grandahl Bil AS avd. Fredrikstad,1,Østfold,58000.0,2014,113000.0,40.0,109.0,270.0,12.0,2.0,0,0.0,Ukjent,2026-03-03
446607563,Nissan Leaf,https://www.finn.no/mobility/item/446607563,Halden ∙ CAR CONNECT AS,Halden,CAR CONNECT AS,1,Østfold,99900.0,2018,128300.0,40.0,150.0,270.0,0.9,2.0,0,0.0,Ukjent,2026-03-03
452945179,Nissan Leaf,https://www.finn.no/mobility/item/452945179,Moss ∙ Brennes Auto Moss AS,Moss,Brennes Auto Moss AS,1,Østfold,129000.0,2019,91150.0,40.0,122.0,275.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
449481302,Nissan Leaf,https://www.finn.no/mobility/item/449481302,Mysen ∙ BILER ZDRAVKOVIC,Mysen,BILER ZDRAVKOVIC,1,Østfold,29942.0,2013,134000.0,40.0,109.0,60.0,15.1,1.0,0,0.0,Ukjent,2026-03-03
452810723,Nissan Leaf,https://www.finn.no/mobility/item/452810723,Sarpsborg ∙ Gretland Bil AS,Sarpsborg,Gretland Bil AS,1,Østfold,159000.0,2022,58500.0,40.0,150.0,284.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
446254474,Nissan Leaf,https://www.finn.no/mobility/item/446254474,Sarpsborg ∙ Sørlie Bil AS,Sarpsborg,Sørlie Bil AS,1,Østfold,55000.0,2014,160000.0,40.0,33.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
449351722,Nissan Leaf,https://www.finn.no/mobility/item/449351722,Borgenhaugen,Borgenhaugen,,0,Østfold,239532.0,2022,35640.0,62.0,215.0,385.0,6.966666666666667,1.0,0,1.0,Ukjent,2026-03-03
446235237,Nissan Leaf,https://www.finn.no/mobility/item/446235237,Sarpsborg ∙ M.T Bil Salg Torfi Zoveirizadeh,Sarpsborg,M.T Bil Salg Torfi Zoveirizadeh,1,Østfold,39900.0,2015,151000.0,40.0,109.0,270.0,12.0,2.0,0,0.0,Ukjent,2026-03-03
435835574,Nissan Leaf,https://www.finn.no/mobility/item/435835574,Moss ∙ Moss To-Takt AS,Moss,Moss To-Takt AS,1,Østfold,169000.0,2020,96800.0,62.0,215.0,385.0,-0.6333333333333333,2.0,0,1.0,Ukjent,2026-03-03
452774045,Nissan Leaf,https://www.finn.no/mobility/item/452774045,Sarpsborg ∙ Brennes Auto AS,Sarpsborg,Brennes Auto AS,1,Østfold,175000.0,2020,56000.0,40.0,218.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
452640461,Nissan Leaf,https://www.finn.no/mobility/item/452640461,Sarpsborg ∙ Brennes Auto AS,Sarpsborg,Brennes Auto AS,1,Østfold,244900.0,2024,6200.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
445800928,Nissan Leaf,https://www.finn.no/mobility/item/445800928,Sarpsborg ∙ Brennes Auto AS,Sarpsborg,Brennes Auto AS,1,Østfold,205000.0,2021,66000.0,40.0,218.0,385.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
449168886,Nissan Leaf,https://www.finn.no/mobility/item/449168886,Sarpsborg ∙ Sørlie Bil AS,Sarpsborg,Sørlie Bil AS,1,Østfold,59000.0,2014,100800.0,40.0,109.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
452634168,Nissan Leaf,https://www.finn.no/mobility/item/452634168,Moss ∙ Ernø Auto AS,Moss,Ernø Auto AS,1,Østfold,58700.0,2016,71250.0,40.0,109.0,270.0,12.0,2.0,0,0.0,Ukjent,2026-03-03
435030178,Nissan Leaf,https://www.finn.no/mobility/item/435030178,Gressvik ∙ DIAMANT BILPLEIE & BILSALG AS,Gressvik,DIAMANT BILPLEIE & BILSALG AS,1,Østfold,29999.0,2012,145532.0,40.0,109.0,270.0,12.0,2.0,0,0.0,Ukjent,2026-03-03
435621123,Nissan Leaf,https://www.finn.no/mobility/item/435621123,Moss ∙ Dahles Auto Moss AS,Moss,Dahles Auto Moss AS,1,Østfold,189900.0,2023,46000.0,40.0,150.0,278.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
444945210,Nissan Leaf,https://www.finn.no/mobility/item/444945210,Sarpsborg ∙ Brennes Auto AS,Sarpsborg,Brennes Auto AS,1,Østfold,139000.0,2018,35000.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
449156709,Nissan Leaf,https://www.finn.no/mobility/item/449156709,Moss ∙ Brennes Auto Moss AS,Moss,Brennes Auto Moss AS,1,Østfold,129000.0,2019,81050.0,40.0,150.0,275.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
449083796,Nissan Leaf,https://www.finn.no/mobility/item/449083796,Greåker ∙ NULL TIL HUNDRE AS,Greåker,NULL TIL HUNDRE AS,1,Østfold,119000.0,2018,93800.0,40.0,150.0,270.0,12.0,1.0,0,1.0,Ukjent,2026-03-03
444591072,Nissan Leaf,https://www.finn.no/mobility/item/444591072,Sarpsborg ∙ Brennes Auto AS,Sarpsborg,Brennes Auto AS,1,Østfold,189000.0,2022,62600.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
452633733,Nissan Leaf,https://www.finn.no/mobility/item/452633733,Moss ∙ Ernø Auto AS,Moss,Ernø Auto AS,1,Østfold,43700.0,2014,147750.0,40.0,109.0,270.0,12.0,2.0,0,0.0,Ukjent,2026-03-03
434235626,Nissan Leaf,https://www.finn.no/mobility/item/434235626,Halden ∙ Dahles Auto Halden AS,Halden,Dahles Auto Halden AS,1,Østfold,259000.0,2023,39899.0,59.0,218.0,395.0,13.066666666666666,2.0,0,1.0,Ukjent,2026-03-03
444591068,Nissan Leaf,https://www.finn.no/mobility/item/444591068,Sarpsborg ∙ Brennes Auto AS,Sarpsborg,Brennes Auto AS,1,Østfold,209000.0,2022,28700.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
432642916,Nissan Leaf,https://www.finn.no/mobility/item/432642916,Moss ∙ Brennes Auto Moss AS,Moss,Brennes Auto Moss AS,1,Østfold,225000.0,2022,18400.0,40.0,0.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
448775505,Nissan Leaf,https://www.finn.no/mobility/item/448775505,Sarpsborg ∙ Brennes Auto AS,Sarpsborg,Brennes Auto AS,1,Østfold,229000.0,2023,57500.0,59.0,218.0,385.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
452614914,Nissan Leaf,https://www.finn.no/mobility/item/452614914,Sarpsborg ∙ AUTO DUHOKI AHMED,Sarpsborg,AUTO DUHOKI AHMED,1,Østfold,44942.0,2014,164600.0,24.0,109.0,270.0,23.366666666666667,3.0,0,0.0,Ukjent,2026-03-03
452491086,Nissan Leaf,https://www.finn.no/mobility/item/452491086,Askim ∙ Sulland Bil Askim,Askim,Sulland Bil Askim,1,Østfold,218900.0,2022,40100.0,62.0,217.0,385.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
448727778,Nissan Leaf,https://www.finn.no/mobility/item/448727778,Moss,Moss,,0,Østfold,34942.0,2014,166025.0,24.0,109.0,270.0,18.23333333333333,2.0,0,0.0,Ukjent,2026-03-03
444190985,Nissan Leaf,https://www.finn.no/mobility/item/444190985,Rolvsøy ∙ ROLVSØY BILSALG,Rolvsøy,ROLVSØY BILSALG,1,Østfold,37000.0,2013,140000.0,40.0,109.0,270.0,12.0,2.0,0,0.0,Ukjent,2026-03-03
432214685,Nissan Leaf,https://www.finn.no/mobility/item/432214685,Slitu ∙ ØSTFOLD BILSALG,Slitu,ØSTFOLD BILSALG,1,Østfold,169000.0,2020,47900.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
452408394,Nissan Leaf,https://www.finn.no/mobility/item/452408394,Torp ∙ VELAND AUTO AS,Torp,VELAND AUTO AS,1,Rogaland,98900.0,2018,95700.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
411071449,Nissan Leaf,https://www.finn.no/mobility/item/411071449,Sarpsborg ∙ Grandahl Bil AS avd. Sarpsborg,Sarpsborg,Grandahl Bil AS avd. Sarpsborg,1,Østfold,169000.0,2020,82000.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
405259147,Nissan Leaf,https://www.finn.no/mobility/item/405259147,Kråkerøy ∙ Japan Auto AS,Kråkerøy,Japan Auto AS,1,Østfold,48000.0,2015,154553.0,24.0,109.0,160.0,3.8333333333333335,6.0,0,1.0,Ukjent,2026-03-03
448245939,Nissan Leaf,https://www.finn.no/mobility/item/448245939,Moss ∙ Brennes Auto Moss AS,Moss,Brennes Auto Moss AS,1,Østfold,169000.0,2021,82500.0,62.0,218.0,385.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
452380441,Nissan Leaf,https://www.finn.no/mobility/item/452380441,Rolvsøy ∙ Hvaler Bruktbil AS,Rolvsøy,Hvaler Bruktbil AS,1,Østfold,139900.0,2020,69980.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
443291527,Nissan Leaf,https://www.finn.no/mobility/item/443291527,Gamle Fredrikstad ∙ ØSTFOLD AUTO AS,Gamle Fredrikstad,ØSTFOLD AUTO AS,1,Østfold,159000.0,2019,77000.0,40.0,218.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
442570576,Nissan Leaf,https://www.finn.no/mobility/item/442570576,Moss ∙ Dahles Auto Moss AS,Moss,Dahles Auto Moss AS,1,Østfold,144900.0,2020,75000.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
448220058,Nissan Leaf,https://www.finn.no/mobility/item/448220058,Moss ∙ Sandvika Bil AS,Moss,Sandvika Bil AS,1,Østfold,119000.0,2019,100300.0,40.0,150.0,280.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
325593233,Nissan Leaf,https://www.finn.no/mobility/item/325593233,Gressvik ∙ Kjelvik Invest,Gressvik,Kjelvik Invest,1,Østfold,67700.0,2015,144900.0,24.0,109.0,155.0,12.0,1.0,0,0.0,Ukjent,2026-03-03
420776811,Nissan Leaf,https://www.finn.no/mobility/item/420776811,Fredrikstad,Fredrikstad,,0,Østfold,104434.0,2018,112000.0,40.0,150.0,270.0,7.0,2.0,0,0.0,Ukjent,2026-03-03
452105854,Nissan Leaf,https://www.finn.no/mobility/item/452105854,Rolvsøy ∙ ROLVSØY BILSALG,Rolvsøy,ROLVSØY BILSALG,1,Østfold,26000.0,2014,187000.0,40.0,109.0,270.0,12.0,2.0,0,0.0,Ukjent,2026-03-03
442278760,Nissan Leaf,https://www.finn.no/mobility/item/442278760,Sarpsborg ∙ Rebil Salgshjelp,Sarpsborg,Rebil Salgshjelp,1,Østfold,31900.0,2012,92500.0,20.0,109.0,90.0,3.933333333333333,2.0,0,0.0,Ukjent,2026-03-03
304263831,Nissan Leaf,https://www.finn.no/mobility/item/304263831,Moss ∙ RS BILMEGLING AS,Moss,RS BILMEGLING AS,1,Østfold,239800.0,2022,20000.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
448183513,Nissan Leaf,https://www.finn.no/mobility/item/448183513,Fredrikstad ∙ BILSALG NORGE AS,Fredrikstad,BILSALG NORGE AS,1,Østfold,47942.0,2014,120100.0,24.0,109.0,270.0,7.0,1.0,0,0.0,Ukjent,2026-03-03
448019563,Nissan Leaf,https://www.finn.no/mobility/item/448019563,Moss ∙ Rebil,Moss,Rebil,1,Østfold,169900.0,2019,101000.0,62.0,218.0,385.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
452071269,Nissan Leaf,https://www.finn.no/mobility/item/452071269,Våler i Østfold,Våler i Østfold,,0,Østfold,36942.0,2013,138000.0,24.0,109.0,112.0,14.766666666666667,3.0,0,0.0,Ukjent,2026-03-03
292475198,Nissan Leaf,https://www.finn.no/mobility/item/292475198,Rygge ∙ ØRA AUTO AS,Rygge,ØRA AUTO AS,1,Oslo/Akershus,169000.0,2018,39800.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
439627708,Nissan Leaf,https://www.finn.no/mobility/item/439627708,Tomter,Tomter,,0,Oslo/Akershus,59434.0,2016,100021.0,30.0,109.0,250.0,1.0333333333333334,2.0,0,0.0,Ukjent,2026-03-03
442181534,Nissan Leaf,https://www.finn.no/mobility/item/442181534,Sarpsborg ∙ Sørlie Bil AS,Sarpsborg,Sørlie Bil AS,1,Østfold,55000.0,2014,154000.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
451834661,Nissan Leaf,https://www.finn.no/mobility/item/451834661,Sarpsborg ∙ Brennes Auto AS,Sarpsborg,Brennes Auto AS,1,Østfold,189900.0,2020,69500.0,62.0,218.0,384.0,12.0,2.0,0,0.0,Ukjent,2026-03-03
441720972,Nissan Leaf,https://www.finn.no/mobility/item/441720972,Greåker ∙ BIL & MEK AS,Greåker,BIL & MEK AS,1,Østfold,25000.0,2017,157800.0,30.0,109.0,270.0,-27.5,1.0,0,0.0,Ukjent,2026-03-03
451641454,Nissan Leaf,https://www.finn.no/mobility/item/451641454,Halden ∙ Mobility Halden AS,Halden,Mobility Halden AS,1,Østfold,189000.0,2021,63200.0,59.0,217.0,385.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
451832445,Nissan Leaf,https://www.finn.no/mobility/item/451832445,Sarpsborg ∙ Brennes Auto AS,Sarpsborg,Brennes Auto AS,1,Østfold,209000.0,2021,57000.0,62.0,218.0,385.0,12.0,1.0,0,1.0,Ukjent,2026-03-03
441605315,Nissan Leaf,https://www.finn.no/mobility/item/441605315,Sarpsborg ∙ Grandahl Bil AS avd. Sarpsborg,Sarpsborg,Grandahl Bil AS avd. Sarpsborg,1,Østfold,179000.0,2020,49000.0,40.0,150.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
453249223,Nissan Leaf,https://www.finn.no/mobility/item/453249223,Stathelle ∙ Telemark Bilutsalg AS,Stathelle,Telemark Bilutsalg AS,1,Vestfold/Telemark,34900.0,2015,116200.0,40.0,109.0,270.0,12.0,2.0,0,0.0,Ukjent,2026-03-03
451777175,Nissan Leaf,https://www.finn.no/mobility/item/451777175,Ulefoss,Ulefoss,,0,Vestfold/Telemark,134000.0,2019,58000.0,40.0,150.0,270.0,16.0,2.0,0,0.0,Ukjent,2026-03-03
453112654,Nissan Leaf,https://www.finn.no/mobility/item/453112654,Porsgrunn,Porsgrunn,,0,Vestfold/Telemark,29942.0,2013,108000.0,40.0,109.0,270.0,23.933333333333334,3.0,0,0.0,Ukjent,2026-03-03
452469723,Nissan Leaf,https://www.finn.no/mobility/item/452469723,Skien ∙ KARS Nenset,Skien,KARS Nenset,1,Vestfold/Telemark,22000.0,2013,114000.0,24.0,109.0,270.0,12.0,2.0,0,1.0,Ukjent,2026-03-03
445804901,Nissan Leaf,https://www.finn.no/mobility/item/445804901,Bø i Telemark,Bø i Telemark,,0,Vestfold/Telemark,114432.0,2019,99850.0,40.0,150.0,270.0,8.666666666666666,1.0,0,1.0,Ukjent,2026-03-03
452409778,Nissan Leaf,https://www.finn.no/mobility/item/452409778,Skien ∙ GRENLAND BIL AS,Skien,GRENLAND BIL AS,1,Vestfold/Telemark,159000.0,2020,74000.0,40.0,150.0,270.0,12.0,2.0,0,0.0,Ukjent,2026-03-03
452395330,Nissan Leaf,https://www.finn.no/mobility/item/452395330,Skien ∙ Mobile Skien AS,Skien,Mobile Skien AS,1,Vestfold/Telemark,129000.0,2018,67800.0,40.0,150.0,270.0,2.933333333333333,2.0,0,1.0,Ukjent,2026-03-03
452379736,Nissan Leaf,https://www.finn.no/mobility/item/452379736,Notodden ∙ RS Bilsenter AS,Notodden,RS Bilsenter AS,1,Vestfold/Telemark,173532.0,2020,44000.0,62.0,215.0,385.0,-24.53333333333333,1.0,0,1.0,Ukjent,2026-03-03
446617108,Nissan Leaf,https://www.finn.no/mobility/item/446617108,Bø i Telemark,Bø i Telemark,,0,Vestfold/Telemark,169932.0,2020,86000.0,62.0,215.0,385.0,2.333333333333333,2.0,0,0.0,Ukjent,2026-03-03
451464875,Nissan Leaf,https://www.finn.no/mobility/item/451464875,Bø i Telemark ∙ Mobile Bø AS,Bø i Telemark,Mobile Bø AS,1,Vestfold/Telemark,149900.0,2021,79518.0,40.0,150.0,270.0,8.566666666666666,2.0,0,1.0,Ukjent,2026-03-03
